Track,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms
The Valley of The Pagans (feat. Beck),0.7782476975793035,1.0300611537669326,2.0,0.392704054731105,0.0457,0.0778,3.65e-05,0.117,0.94,0.3186022358652194,181029.0
E-Pro,0.01704821861762801,1.5126461195902425,11.0,0.2950318274391808,0.0769,0.00133,0.171,0.101,0.69,-0.8386418126388754,202360.0
Lost Cause,-0.061488235560957616,-0.27713501579329564,0.0,-0.24097429794332895,0.0297,0.26,0.000807,0.467,0.214,-0.024684206910951408,227360.0
Night Running,-0.1219008926214081,1.4517373374960383,4.0,1.1515587873938582,0.0656,0.0661,1.12e-05,0.388,0.58,0.7206296294679128,208133.0
Dreams,-0.236684941036264,1.4142550100534512,1.0,0.40916323272264865,0.0392,0.000733,0.0202,0.0841,0.8,-0.22334894163954574,314487.0
Gamma Ray,-0.109818361209318,1.278381573074073,11.0,0.7368308156332496,0.0385,0.109,0.249,0.329,0.7,1.605698259671673,176920.0
Think I'm In Love,1.5213233794228436,-0.12720570602294676,10.0,0.2770566725273633,0.0431,0.0104,0.582,0.0999,0.86,0.31295796728752706,199427.0
Up All Night,0.08350214138412354,1.278381573074073,1.0,0.6105715949875917,0.0553,0.00384,0.0852,0.239,0.639,-0.35833821528806664,190448.0
Morning,-0.4300054436297049,-1.214193201857975,4.0,-0.5019388963618843,0.0254,0.442,0.0955,0.126,0.261,-0.23656396567474117,319787.0
I'll Have To Say I Love You In A Song,-0.5145831635143355,-0.8909081276656606,9.0,-1.5949582558792692,0.029,0.833,0.0103,0.106,0.707,0.4453785917629666,154627.0
Operator (That's Not the Way It Feels),0.39764795809846604,-0.8581110911533968,7.0,-0.8735698099604243,0.0335,0.765,8.49e-06,0.0897,0.83,0.31701372913976117,230213.0
"Bad, Bad Leroy Brown",0.4580606151589159,0.1867087863087212,7.0,-0.6771425147192383,0.0402,0.706,0.0,0.0824,0.852,0.9282508382868572,182240.0
I Got a Name - Stereo Version,-0.4118816465115697,0.07426180398095955,4.0,-0.8683721748052001,0.0403,0.81,1.71e-05,0.115,0.66,-1.1362671365619788,194493.0
Walkin' Back to Georgia,0.2405750497412948,-0.5535671806823759,6.0,-0.5296596171897474,0.0319,0.621,1.78e-05,0.0953,0.776,0.22504932914035608,170760.0
You Don't Mess Around with Jim,0.5063907408072762,-0.25839385207200205,11.0,-0.8150964144641506,0.0455,0.607,1.52e-05,0.117,0.967,1.440899136409232,184640.0
Box #10,-0.6837386032835969,-0.717552363243695,0.0,-1.3199167289153146,0.0586,0.359,0.000357,0.087,0.749,1.4867292453394758,144733.0
Tomorrow's Gonna Be a Brighter Day,-0.7622750574621825,-0.028814596486155312,4.0,-0.8047011441537019,0.0502,0.527,0.0,0.223,0.814,1.6393610830452143,170942.0
Photographs & Memories,-0.5206244292203807,-1.8888750958245446,7.0,-1.5403830867494135,0.0382,0.643,3.98e-05,0.186,0.466,0.07836594215122712,128000.0
Rosewood,0.8205365575216188,0.003982440026108508,10.0,-0.3975530569944623,0.0432,0.0668,0.485,0.191,0.429,0.013575146561789282,242773.0
Fold,1.0319808572331954,1.0534876084185496,2.0,0.16833947053058762,0.0476,0.0472,0.838,0.107,0.0888,0.2498232744544183,335384.0
Days To Come,-0.1219008926214081,-0.3661555434694398,4.0,-0.15976124864294866,0.0441,0.32,0.375,0.0732,0.416,-0.9348309645676913,229520.0
Cirrus,0.11370846991434878,0.9738376626030518,2.0,-0.17253876839954205,0.0374,0.395,0.933,0.0827,0.364,-0.05290554979941262,352247.0
Kong,-0.47833556927806525,0.5287350242223291,6.0,-0.15542988601359514,0.0277,0.173,0.942,0.315,0.674,-0.8982277138512792,237827.0
Shadows,0.22245125262315965,-0.2818203067236191,10.0,-0.7278194574826755,0.036,0.0913,0.393,0.107,0.593,-0.22233500117648722,285093.0
From You,0.2043274555050245,-0.6425877083585205,0.0,-0.5248951182974584,0.0433,0.569,0.763,0.111,0.255,0.6561768140328275,210280.0
Polyghost,-1.952404401553056,-1.9123015504761616,3.0,-2.678015481349141,0.0367,0.927,0.847,0.11,0.0839,0.24705183718872528,108800.0
Kerala,-0.5568720234566509,0.48188211491909505,7.0,-0.42505720969085753,0.0718,0.0237,0.607,0.171,0.138,0.14001352230518352,237547.0
Tides,-0.12794215832745315,-1.5093665304683492,4.0,-0.32348675603251537,0.0351,0.791,0.419,0.0681,0.201,0.21430156023193564,226147.0
Solitude,-0.9616368257616688,-2.2777542430413864,8.0,-1.2811510333825997,0.0522,0.984,0.000902,0.105,0.19,-0.7417767004013539,207600.0
Blue Moon,0.10766720420830374,-1.7202046223329022,8.0,-0.8272242298263409,0.0698,0.982,0.12,0.141,0.539,0.14393409209567634,207827.0
All of Me,-0.7079036661077771,-2.6788151466770693,2.0,-1.546013858167573,0.0408,0.972,4.36e-06,0.174,0.403,-0.460104039763704,181440.0
As Time Goes By,-0.1823135496818586,-2.8624785511457467,4.0,-1.6456351986427065,0.0465,0.988,1.23e-05,0.0995,0.347,-1.7313149963155736,194573.0
You Go To My Head,-0.37563405227529945,-2.52466907506943,8.0,-1.873031736683771,0.0463,0.986,0.000104,0.155,0.212,-1.7678844490165502,174867.0
Strange Fruit,-1.8617854159623803,-2.775800668934764,6.0,-3.2510547572126236,0.0315,0.989,0.148,0.209,0.0625,-0.6685364009530952,192867.0
Crazy He Calls Me,-0.8347702459347232,-2.3011806976930034,1.0,-1.474329806651771,0.039,0.849,3.5e-06,0.214,0.284,-1.613664104585353,185280.0
Autumn In New York,-0.20647861250603877,-2.5213893714182034,10.0,-1.641736972276288,0.0607,0.958,7e-06,0.114,0.288,-1.6589534452686325,224333.0
All Star,0.6634636491644474,1.08159935400049,11.0,0.37559517234515805,0.032,0.0395,0.0,0.0861,0.776,-0.5606531356836711,200373.0
Walkin' On The Sun,0.7480413690490781,1.5735549016844468,6.0,0.4368839535505118,0.0316,0.346,0.0,0.148,0.968,0.08313146232760175,207787.0
Can't Get Enough Of You Baby,0.27078137827152005,1.2127875000495454,6.0,0.6385088839469226,0.0293,0.0147,0.0,0.439,0.83,0.10506637434510054,150773.0
Then The Morning Comes,0.6513811177523574,1.1471934270250177,5.0,0.5611940610129605,0.0283,0.0231,0.0,0.0872,0.963,-0.06852023293051356,182267.0
Why Can't We Be Friends,-1.0522558113523446,1.2362139547011624,8.0,0.2703430604518653,0.0702,0.0727,0.0,0.157,0.707,-0.6860775709640069,287933.0
All Star - Owl City Remix,0.8205365575216188,0.10705884049322337,6.0,0.31517266366567515,0.0414,0.148,0.0,0.277,0.624,-0.5610249138534597,270285.0
All Star - Breathe Carolina Remix,0.7661651661672133,1.2502698274921327,3.0,0.3764614448710289,0.0385,0.0324,0.0,0.106,0.751,-0.18890876391099204,217043.0
"Come On, Come On",-1.1912049225913806,0.9691523716727284,11.0,0.49015971389156116,0.0765,0.0401,0.0,0.0971,0.962,2.804040694945072,151827.0
Stoned,-0.061488235560957616,0.81922306190238,11.0,0.31993716255796417,0.0363,0.0303,1.32e-05,0.103,0.61,1.5853180563641969,248293.0
Let's Stay Together,0.8144952918155737,-1.1017462195302135,7.0,-0.6684797894605308,0.0526,0.582,0.011,0.0541,0.514,-0.6304460375575313,199396.0
Tired of Being Alone,0.9111555431122945,-1.120487383251507,7.0,-0.21000505514345083,0.0391,0.339,0.00541,0.0753,0.617,-0.7653001191443108,172320.0
How Can You Mend a Broken Heart,-0.9314304972314436,-1.012725691854069,4.0,0.14256786288593365,0.0398,0.509,2.56e-05,0.0707,0.365,0.8755259342078153,383503.0
Take Me to the River,0.9957332629969251,-1.022096273714716,9.0,-0.7579224277566831,0.0432,0.218,0.000158,0.134,0.94,-0.050911466888731,225373.0
Love and Happiness,1.2192600941205913,-0.8393699274321031,6.0,-0.7245709355106602,0.234,0.206,0.000183,0.0763,0.735,-0.7247762986374064,307063.0
I'm Still in Love with You,0.5486796007495915,-1.1392285469728007,0.0,-0.4163944844321505,0.0287,0.158,0.000588,0.0908,0.791,-0.7668548278543337,191636.0
L-O-V-E (Love),0.26474011256547497,-0.7878317271985458,5.0,-0.420725847061504,0.027,0.019,0.0,0.0987,0.699,-0.37770447813248365,189307.0
Feel Like I Do,1.6059010993074743,-0.5488818897520524,7.0,-0.08158015318311596,0.107,0.0344,0.223,0.157,0.652,-0.5276324746033999,195137.0
I'm a Ram,1.3702917367717176,-0.6425877083585205,11.0,-0.5545649523085308,0.0696,0.261,0.517,0.209,0.879,-1.3353374474757964,227480.0
Simply Beautiful,-0.5931196176929212,-1.931042714197455,9.0,-1.7478553566954518,0.125,0.587,0.00358,0.124,0.476,0.8942500347589623,251569.0
"Up Where We Belong - From ""An Officer And A Gentleman""",0.01704821861762801,-1.5468488579109365,2.0,-0.9129852098875423,0.0318,0.634,2.67e-05,0.0632,0.227,0.6524590323349467,232667.0
You Are So Beautiful,-1.958445667259101,-2.1278249332710377,1.0,-0.7208892772757097,0.0298,0.846,0.00267,0.134,0.092,-1.2578385980826918,159640.0
With A Little Help From My Friends,-1.8980330101986507,-0.9658727825508351,2.0,-0.8051342804166374,0.0629,0.288,0.000994,0.0988,0.305,0.8319940903271703,312173.0
Feelin' Alright,-0.5206244292203807,0.8801318439965837,5.0,-0.5472016358386295,0.0391,0.625,0.0379,0.299,0.895,-1.0304117522186718,250840.0
We Are The World - Live,-1.7711664303717045,0.21013524096033823,4.0,0.265795129691044,0.0426,0.386,0.0,0.73,0.269,0.45372670157548206,350867.0
Unchain My Heart,0.7842889632853485,0.1773382044480744,9.0,-1.160955720418037,0.0425,0.0214,0.000143,0.32,0.696,-0.0891708203614717,304293.0
You Can Leave Your Hat On,0.17412112697479926,-0.47391723486687803,5.0,-1.2365379983002573,0.0282,0.118,0.0,0.187,0.9,1.7978061794058222,255293.0
She Came In Through The Bathroom Window,-0.35146898945111993,-0.3380437978874999,2.0,-0.39083944491896405,0.0273,0.466,5.72e-06,0.136,0.713,-1.0764784472569626,156373.0
Your Love,-0.25480873815439914,0.08363238584160636,1.0,-1.040760407453474,0.0553,0.121,3.62e-06,0.0673,0.616,0.30180462219388415,216467.0
All the Love in the World,0.01704821861762801,-0.4926583985881717,4.0,-1.215964025810828,0.0408,0.0403,1.21e-06,0.0914,0.743,0.2525609137046768,212240.0
Say It Isn't So,-0.007116844206552182,0.018038312817078715,4.0,-1.0533213590785993,0.0466,0.026,0.0,0.255,0.702,0.11638870951592066,227760.0
Since You've Been Gone,-0.7864401202863627,0.9269847532998178,2.0,-0.7771969914573067,0.0571,0.26,1.07e-05,0.196,0.481,0.11878836861182569,286467.0
For You,0.011006952911582962,0.1820234953783978,10.0,-0.34232818347020355,0.0309,0.226,8.37e-05,0.156,0.633,-0.057704867991222694,267280.0
Alone With You,-2.0128170586135066,-1.0642638920876264,4.0,-1.1354006809048507,0.0299,0.216,0.000173,0.147,0.258,0.41830638139930526,196600.0
Voices Of Babylon,-0.019199375618642277,0.7208319523655886,3.0,-0.2570003396719373,0.0308,0.0564,0.238,0.253,0.688,0.017123938182494147,210160.0
My Paradise,-0.0977358297972279,0.8754465530662604,2.0,-0.5950631928929869,0.04,0.0131,2.5e-05,0.288,0.708,0.0509895496486477,216200.0
Everytime You Cry,-1.7530426332535693,-1.1345432560424773,11.0,-1.3831546233038774,0.0295,0.248,0.000282,0.127,0.181,-0.8170448807757291,269227.0
Para No Verte Más,0.22245125262315965,0.8379642256236731,0.0,0.16920574305645844,0.105,0.0168,0.0,0.341,0.837,-0.7209571228932194,191560.0
"Muchachos, Ahora Nos Volvimos a Ilusionar",0.470143146571006,1.1003405177217838,7.0,0.6149029576169454,0.0621,0.283,0.0,0.0867,0.927,-0.35935215575112517,141237.0
Te Quiero Comer La Boca,0.9232380745243846,0.13517058607516377,0.0,0.25886494948407823,0.0326,0.105,4.89e-05,0.148,0.968,-0.4652413381098671,204933.0
Todos Tenemos Un Amor,0.5003494751012312,0.8332789346933497,1.0,0.6201005927721698,0.0475,0.251,0.0,0.35,0.974,0.6141658808467706,227800.0
Baila Para Mi,0.8265778232276638,1.2971227367953666,9.0,0.7435444277087476,0.0421,0.0794,0.00106,0.289,0.968,1.082268394625442,205387.0
Muchachos Esta Noche Me Emborracho,-0.03128190703073237,0.5990143881771801,7.0,0.29957975820000216,0.0424,0.53,0.0,0.0653,0.913,-0.22612037890523876,229067.0
Yo Te Quiero Dar,0.97760946587879,0.917614171439171,6.0,0.3613016756682912,0.118,0.0324,0.000545,0.341,0.885,0.1572505101771781,227509.0
Cha Cha Cha,1.4971583165986635,0.8520200984146433,5.0,0.5607609247500253,0.035,0.253,0.0,0.102,0.966,0.5793877229638644,191427.0
El Demonio (Está En Esa Mujer),-0.14606595544558829,0.24293227747260152,0.0,-0.10237069380401313,0.0368,0.0342,0.0,0.261,0.767,-0.18059445211391253,253827.0
Tranquilo Venancio,0.27682264397756506,0.9316700442301412,9.0,0.2166341638478804,0.13,0.0882,1.15e-05,0.292,0.785,-0.561464288054118,273333.0
Down Under,0.7117937748128079,-0.8299993455714564,11.0,-1.4736801022573678,0.0294,0.129,0.0194,0.0474,0.892,-0.45601447989603494,222320.0
Who Can It Be Now?,1.110517311411781,-0.7362935269649886,4.0,-1.5416824955382196,0.0436,0.0627,0.000143,0.104,0.962,0.2637480568137552,201293.0
Overkill,0.14995606415061907,0.8098524800417333,1.0,0.7851255089505423,0.0282,0.0854,0.0,0.0806,0.588,0.6283948453450245,229467.0
It's A Mistake,0.476184412277051,-0.08503808765003615,11.0,0.654534925675531,0.0261,0.232,2.65e-05,0.072,0.937,-0.49163758816482295,286973.0
Everything I Need,0.7359588376369881,-0.06629692392874253,4.0,-0.788458534293626,0.0275,0.129,0.00792,0.0883,0.962,0.3042718773206601,214853.0
Be Good Johnny,-0.23064367533021896,-0.005388141834538298,7.0,-1.1202409117021128,0.0627,0.0743,0.00165,0.0983,0.555,0.998280326268764,215400.0
I Can See It in Your Eyes,-1.4449380822452722,-0.6753847448707844,9.0,-1.575900260310113,0.046,0.0443,8.11e-05,0.283,0.722,1.8037208321069962,209000.0
Dr. Heckyll & Mr. Jive,-1.2153699854155608,0.9035582986482008,4.0,0.6183680477204283,0.0989,0.239,0.0,0.102,0.6,0.8891465344282342,285333.0
Deep Down (feat. Never Dull),0.39764795809846604,0.8520200984146433,0.0,0.7350982705815081,0.0778,0.0112,0.0,0.248,0.886,0.1806387368583938,165753.0
Deep Down (feat. Never Dull) - Club Mix,0.34931783245010567,1.4001991372624814,9.0,0.46373840185250415,0.0599,0.00408,0.618,0.253,0.717,0.1824300316764637,245714.0
Deep Down (feat. Never Dull) - Nathan Dawe Remix,0.3251527696259255,0.5709026425952397,9.0,0.41262832282613154,0.0553,0.00476,0.0,0.0823,0.535,0.18033455471947624,166463.0
Deep Down - Never Dull's In My Mind Edit,0.48222567798309607,0.9550964988817582,0.0,0.5650922873793788,0.0706,0.0472,0.0,0.393,0.677,0.04791393024403714,215394.0
Deep Down (Acoustic Version) (feat. Never Dull),0.9957332629969251,-1.1017462195302135,2.0,0.3981182580177969,0.112,0.855,0.0,0.134,0.671,-0.125300898861789,188528.0
Deep Down (feat. Never Dull) - Friend Within Remix,0.4641018808649609,1.5220167014508894,6.0,0.6194508883777666,0.0578,0.0919,0.364,0.745,0.641,0.3172841132632438,160846.0
Deep Down (feat. Never Dull) - Paul Mayson Remix,0.28890517538965516,1.184675754467605,0.0,0.4769490578720327,0.0442,0.0091,0.00263,0.137,0.576,0.24823476772896008,191930.0
Get Down (feat. Kenny Dope & DJ Sneak & Terry Hunter & Tara McDonald) - Kenny Dope Mix,1.3763330024777625,0.5006232786403887,5.0,0.10705068932523389,0.0503,0.00298,0.0227,0.312,0.743,0.21457194435541824,356440.0
Nights Over Egypt - Masters At Work Main Mix,1.0621871857634206,0.29915576863648236,0.0,-0.12814230144866748,0.0411,0.0138,0.178,0.0454,0.754,-0.019445514518482483,468467.0
Bir Derdim Var,-0.21251987821208382,1.1893610453979284,11.0,1.2186949081488394,0.0369,0.012,0.00508,0.114,0.426,-0.05222958949070709,204320.0
Oyunbozan,-0.7803988545803177,1.0769140630701666,11.0,0.5445183148899491,0.0342,0.000449,0.00648,0.178,0.632,0.3616947055452056,277328.0
Cambaz,-0.5085418978082905,1.1284522633037242,9.0,1.2678558739920027,0.0358,0.0183,7.97e-05,0.22,0.649,1.1284702817254748,230600.0
Daha Mutlu Olamam,-0.7743575888742726,0.30384105956680574,9.0,0.1310897519181466,0.0343,0.00884,0.0,0.0691,0.563,0.5100679933060991,220333.0
Deli,-1.1549573283551102,1.3111786095863367,4.0,1.0211847722503145,0.058,0.0357,0.0,0.173,0.449,-1.525654072391876,184800.0
Araf,-0.9314304972314436,0.27572931398486533,2.0,0.39746855362339384,0.026,0.00118,1.39e-05,0.19,0.314,-0.8219455930138455,248933.0
Küçük Sevgilim,-0.03128190703073237,-1.2188784927882985,2.0,-0.27779088029283466,0.0239,0.524,0.000821,0.0831,0.0883,-0.5266185341403414,253973.0
Sevda Çiçeği,-0.7683163231682276,0.46314095119780146,4.0,0.9217799999066489,0.0312,0.000327,0.00277,0.2,0.178,-0.20820743072453865,240440.0
Aşk İçinde,-0.037323172736777425,0.8426495165539966,11.0,0.9863173030840179,0.0289,0.000977,0.00526,0.0457,0.506,0.18320738603147557,241280.0
Yaz Yaz Yaz,0.08350214138412354,0.21013524096033823,9.0,-0.35272345378065223,0.029,0.0139,0.000453,0.131,0.86,0.6817619117173369,300130.0
El Ultimo Adiós - Varios Artistas Version,-2.085312247086047,-0.30056147044491266,1.0,-0.043897298307739425,0.0377,0.641,0.0,0.2,0.285,-1.4405168715103973,237467.0
La Vida Es Un Carnaval,1.1588474370601407,0.30384105956680574,0.0,0.2398069539149223,0.0701,0.489,0.00116,0.294,0.855,-0.5606531356836711,278867.0
Quimbara,-0.12794215832745315,-0.014758723695185104,4.0,0.023455390578709278,0.0667,0.741,0.0736,0.0478,0.966,0.0006643046655109505,291947.0
Te Busco,0.6936699776946728,-1.753001658845166,3.0,-1.2618764696819762,0.0299,0.308,4.02e-05,0.122,0.606,-0.6906403030477702,249120.0
La Negra Tiene Tumbao,1.0742697171755107,0.9691523716727284,11.0,0.6911349398935689,0.053,0.0338,3.33e-05,0.199,0.96,-0.33396984615922737,253347.0
Usted Abusó,-0.5025006321022455,-0.09909396044100635,2.0,-0.1389707080220513,0.0355,0.741,3.39e-05,0.308,0.68,-0.6734709112066466,259000.0
Rie y Llora,1.2796727511810417,1.3205491914469836,2.0,0.6961160069173257,0.0327,0.0646,2.49e-05,0.147,0.967,0.25063442682486514,250373.0
"Quizás, Quizás, Quizás",0.0653783442659884,-1.434401875583175,9.0,-0.7198064366183712,0.0328,0.876,8.19e-06,0.106,0.805,-0.3643880600509824,150507.0
Dile Que Por Mí No Tema,0.2405750497412948,-1.4297165846528515,7.0,-0.1606275211688193,0.0457,0.698,0.0,0.0864,0.783,0.3113018645311989,153400.0
Toro Mata,-0.34542772374507485,-0.6144759627765801,11.0,0.059838836665279484,0.0659,0.692,0.0081,0.167,0.899,-0.24116049577394,342173.0
Nos Siguen Pegando Abajo,0.2043274555050245,1.208102209119222,2.0,-0.017475986268682398,0.0994,0.0271,0.0684,0.0414,0.785,1.07297394038074,206720.0
Demoliendo Hoteles,-0.03128190703073237,0.30384105956680574,1.0,-0.18445001563026445,0.0629,0.00321,0.0,0.39,0.411,-1.40682025012142,135973.0
Hablando a Tu Corazón,0.27682264397756506,0.5662173516649163,9.0,-0.8527792693395273,0.0405,0.0128,2.14e-05,0.0509,0.912,0.0569380003652576,255267.0
Promesas Sobre El Bidet,0.9957332629969251,-0.07098221485906593,7.0,-0.4742181755340211,0.0282,0.576,0.000403,0.123,0.54,-0.3091959008451647,164360.0
Tu Amor,0.16203859556270916,-0.47391723486687803,9.0,-1.0013450075263564,0.314,0.286,0.0,0.073,0.589,1.8760147871230672,186467.0
No Me Dejan Salir,0.5970097263979519,0.6927202067836482,0.0,-0.06273872574542778,0.103,0.075,0.108,0.0482,0.963,1.411224478857053,263200.0
No Voy en Tren,1.0440633886452855,1.2736962821437496,2.0,0.10466843987908957,0.0402,0.291,0.251,0.0236,0.965,0.10104441050830186,181600.0
Rezo por Vos,-0.32126266092089467,1.0394317356275795,2.0,-0.21173760019519208,0.0506,0.115,3.5e-05,0.176,0.383,0.0005629106192050972,269053.0
Chipi-Chipi,0.4399368180407807,-0.7972023090591925,7.0,-0.6591673598074207,0.0441,0.132,5.94e-06,0.562,0.655,-0.3169018483644095,186467.0
Raros Peinados Nuevos,1.098434779999691,0.1679676225874276,7.0,-0.3616027471708272,0.035,0.174,0.00167,0.051,0.772,-0.318659345167044,214760.0
7 Days,0.2284925183292047,0.8239083528327035,4.0,0.025187935630450724,0.0487,0.23,0.0,0.0951,0.888,-1.270580449901794,235133.0
DNA,0.3070289725077903,1.1471934270250177,9.0,0.9687752844351358,0.0447,0.0588,0.0,0.406,0.68,0.04747455604337828,177213.0
Fill Me In,0.3674416295682408,0.505308569570712,8.0,0.1373702277307093,0.0365,0.376,0.00951,0.06,0.827,0.40171155582058077,257200.0
Rise & Fall (feat. Sting),-1.3059889710062362,-0.22091152462941482,6.0,0.02280568618430621,0.0586,0.252,0.0,0.661,0.808,-1.258446962360527,287227.0
Insomnia,-0.007116844206552182,1.161249299815988,1.0,0.7554556749394702,0.0441,0.00595,1.1e-06,0.201,0.594,0.16164425218376474,207307.0
I Know You (feat. Bastille) - Vigiland Remix,0.3191115039198804,-0.7737758544075758,9.0,-0.12640975639692584,0.0719,0.0946,0.0,0.22,0.219,0.24860654589874806,183345.0
Don't Love You No More (I'm Sorry),0.08954340709016859,-0.3661555434694398,7.0,0.11679625524127969,0.0245,0.462,0.0,0.062,0.572,-0.6926681839738874,243987.0
No Drama (feat. Craig David),0.6574223834584024,1.3955138463321581,4.0,0.784042668293204,0.078,0.168,2.56e-05,0.142,0.758,0.04767734413598999,153310.0
Really Love (feat. Craig David & Digital Farm Animals),0.8205365575216188,0.8285936437630264,10.0,0.6398082927357287,0.0438,0.0459,0.0,0.0741,0.668,0.014420096947671553,177501.0
Mariposa tecknicolor,-0.6776973375775519,1.175305172606958,11.0,0.2097039836409146,0.0392,0.183,0.0,0.355,0.824,0.827397560227972,222347.0
